Id,College Name,Course,DEFOBCS,DEFOPENS,DEFRNT1S,DEFRNT2S,DEFRNT3S,DEFROBCS,DEFRSCS,DEFRVJS,DEFSCS,EWS,GNT1H,GNT1O,GNT1S,GNT2H,GNT2O,GNT2S,GNT3H,GNT3O,GNT3S,GOBCH,GOBCO,GOBCS,GOPENH,GOPENO,GOPENS,GSCH,GSCO,GSCS,GSTH,GSTO,GSTS,GVJH,GVJO,GVJS,LNT1H,LNT1O,LNT1S,LNT2H,LNT2O,LNT2S,LNT3H,LNT3O,LNT3S,LOBCH,LOBCO,LOBCS,LOPENH,LOPENO,LOPENS,LSCH,LSCO,LSCS,LSTH,LSTO,LSTS,LVJH,LVJO,LVJS,MI,ORPHAN,PWDOBCH,PWDOBCS,PWDOPENH,PWDOPENS,PWDRNT1S,PWDRNT2H,PWDRNT2S,PWDROBC,PWDRSCH,PWDRSCS,PWDRVJH,PWDRVJS,PWDSCH,PWDSCS,TFWS
319937210,"Shri Vile Parle Kelvani Mandal's Dwarkadas J. Sanghvi College of Engineering, Vile Parle,Mumbai",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,,,,,,,,,,,6146,,,,,,,,,,,,,,,,,,,,,,,,8993,,,,,,,,,,32534,,,,,,,,,,,,,,,,6209
319961210,"Shri Vile Parle Kelvani Mandal's Dwarkadas J. Sanghvi College of Engineering, Vile Parle,Mumbai",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,,,13402,,,,,,,,,,,,,,,,,,,,,,,,23981,,,,,,,,,,117488,,,,,,,,,,,,,,,,18401
319991210,"Shri Vile Parle Kelvani Mandal's Dwarkadas J. Sanghvi College of Engineering, Vile Parle,Mumbai",Computer Science and Engineering(Data Science),,,,,,,,,,,,,,,,,,,,,,,,,2384,,,,,,,,,,,,,,,,,,,,,,,,3348,,,,,,,,,,8252,,,,,,,,,,,,,,,,2057
319992010,"Shri Vile Parle Kelvani Mandal's Dwarkadas J. Sanghvi College of Engineering, Vile Parle,Mumbai",Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,,,,,,,,,,,,,,,,,,,,,,,,,3170,,,,,,,,,,,,,,,,,,,,,,,,4750,,,,,,,,,,11959,,,,,,,,,,,,,,,,2819
319992110,"Shri Vile Parle Kelvani Mandal's Dwarkadas J. Sanghvi College of Engineering, Vile Parle,Mumbai",Artificial Intelligence and Machine Learning,,,,,,,,,,,,,,,,,,,,,,,,,2612,,,,,,,,,,,,,,,,,,,,,,,,4088,,,,,,,,,,10549,,,,,,,,,,,,,,,,3047
320024610,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri",Information Technology,,53869,,,,,,,,45925,43305,,,99417,75915,,102383,,,44610,81988,,35044,54144,,41395,100184,,,,,87310,,,,,,,,,,,,38571,53054,,26701,56357,,39819,,,,,,,,,,,,,,,,,,,,,,,,,15435
320029310,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri",Electrical Engineering,,,,,,,,,,113707,109258,,,89286,,,,,,91086,98245,,74382,77821,,105186,,,,,,,,,,,,,,,,,,,,,115783,111744,,,,,,,,,,,,,,,,,,,,,,,,,,,36592
320037210,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri",Electronics and Telecommunication Engg,,,,,,,,,,94476,76792,,,,104116,,,,,93943,85936,,71739,108095/76299,,81071,,,,,,,,,,,,,,,,,,70280,71880,,66960,96441,,,,,,,,,,,,,,,,,,,,,,,,,,,61083
320050710,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri",Chemical Engineering,,,,,,,,,,101042,,,,,,,,,,121172,,,114237,88804,,,,,,,,,,,,,,,,,,,,69515,,,68179,53679,,,,,,,,,,,,,,,,,,,,,,,,,,,
320061210,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri",Mechanical Engineering,,,,,,,,,,121103,113712,,,,,,,,,79397,89126,,59331,120933/61749,,122430,,,,,,,,,,,,,,,,,,,,,121349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320091110,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri",Computer Science and Engineering(Artificial Intelligence and Machine Learning),,80612,,,,,,,,42720,45848,,,68751,,,69656,,,50039,80071,,30165,56051,,65173,56651,,,,,,,,,,,,,,,,,38375,48819,,28107,54404,,41921,,,,,,,,,,,,,,,,,,,,,,,,,15495
320119110,"Rizvi Education Society's Rizvi College of Engineering, Bandra,Mumbai",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,97105,116067,,,,,,,,,,,,,,,,,,,,,,,113898,73753,,,,,,,,,,,117219,,,,,,,,,,,,,,,,56714
320124510,"Rizvi Education Society's Rizvi College of Engineering, Bandra,Mumbai",Computer Engineering,,,,,,,,,,,,,,,,,,,,,,,13647,20448,,,,,,,,,,,,,,,,,,,,,,,10110,23175,,,,,,,,,,,32504,,,,,,,,,,,,,,,,10196
320161210,"Rizvi Education Society's Rizvi College of Engineering, Bandra,Mumbai",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,113450,116764/79637,,,,,,,,,,,,,,,,,,,,,,,104911,,,,,,,,,,,,119561,,,,,,,,,,,,,,,,
320190010,"Rizvi Education Society's Rizvi College of Engineering, Bandra,Mumbai",Electronics and Computer Science,,,,,,,,,,,,,,,,,,,,,,,34782,90087,,,,,,,,,,,,,,,,,,,,,,,39181,60239,,,,,,,,,,,88361,,,,,,,,,,,,,,,,32965
320199510,"Rizvi Education Society's Rizvi College of Engineering, Bandra,Mumbai",Artificial Intelligence and Data Science,,,,,,,,,,,,,,,,,,,,,,,21402,33827,,,,,,,,,,,,,,,,,,,,,,,30137,42001,,,,,,,,,,,57779,,,,,,,,,,,,,,,,15584
320224510,Rajendra Mane College of Engineering & Technology Ambav Deorukh,Computer Engineering,,,,,,,,,,70178,95936,108900,,91240,,,,,,69227,85475,,58089,81109,,80440,92222,,,,,,,,,,,,,,,,,109682,110452,,67663,116000,,84231,107221,,,,,,,,,,,,,,,,,,,,,,,,33663
320260210,Rajendra Mane College of Engineering & Technology Ambav Deorukh,Automobile Engineering,,,,,,,,,,,,,,,,,,,,,,,105774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320261210,Rajendra Mane College of Engineering & Technology Ambav Deorukh,Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,94371,104553/98633,,,,,,,,,,,,,,,,,,,,,,,112238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320324510,"Atharva College of Engineering,Malad(West),Mumbai",Computer Engineering,,26752,,,,72030,,,,22632,22540,48560,,36729,25945,,18783,,,18859,28666,,13571,25729,,23967,32071,,104733,97024,,30303,54405,,,,,,,,,,,24847,33481,,14231,32653,,29527,39126,,52381,,,92315,,,,,,,74806,,,,,,,,,,,,10232
320324610,"Atharva College of Engineering,Malad(West),Mumbai",Information Technology,,50925,,,,51382,94894,,,33840,22756,59148,,23876,37729,,19940,57249,,22742,36866,,15693,33944,,27797,43931,,91165,,,32483,48337,,,,,58868,,,,,,28034,43374,,19306,41393,,41069,66205,,121076,,,,,,,,,,,,,,,,,,,,,,12515
320329310,"Atharva College of Engineering,Malad(West),Mumbai",Electrical Engineering,,,,,,,,,,91215,58888,,,57538,115802,,93569,,,69001,77949,,49144,119589,,119411,116655,,,,,,,,,,,,,,,,,,,,75324,109883,,90306,,,,,,,,,,,,,,,,,,,,,,,,,
320337210,"Atharva College of Engineering,Malad(West),Mumbai",Electronics and Telecommunication Engg,,113224,,,,,,,,85166,,85244,,99483,108791,,80927,,,65830,90475,,44270,77080,,78121,88767,,,,,,,,,,,122143,,,,,,63576,112743,,46798,103429,,111333,99059,,,,,,,,,,,,,,,,,,,,,,,,37700
320390010,"Atharva College of Engineering,Malad(West),Mumbai",Electronics and Computer Science,,61482,,,,,,,,64855,57858,,,62688,,,50720,,,45005,74813,,35114,71067,,80262,74889,,,,,,,,,,,,,,,,,38124,40366,,35341,67669,,48531,,,,,,,,,,,,,,,,,,,,,,,,,23496
320424510,"St. Francis Institute of Technology,Borivali, Mumbai",Computer Engineering,,,,,,,,,,,,,,,,,,,,,,,8708,12734,,,,,,,,,,,,,,,,,,,,,,,8497,17451,,,,,,,,,,,40096,,,,,,,,,,,,,,,,6382
320424610,"St. Francis Institute of Technology,Borivali, Mumbai",Information Technology,,,,,,,,,,,,,,,,,,,,,,,10575,17705,,,,,,,,,,,,,,,,,,,,,,,11661,22671,,,,,,,,,,,89288,,,,,,,,,,,,,,,,8089
320429310,"St. Francis Institute of Technology,Borivali, Mumbai",Electrical Engineering,,,,,,,,,,,,,,,,,,,,,,,42614,109525,,,,,,,,,,,,,,,,,,,,,,,33693,75078,,,,,,,,,,,,,,,,,,,,,,,,,,,
320437210,"St. Francis Institute of Technology,Borivali, Mumbai",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,,,,,,,,,28360,35961,,,,,,,,,,,,,,,,,,,,,,,33470,40341,,,,,,,,,,,112614,,,,,,,,,,,,,,,,24367
320461210,"St. Francis Institute of Technology,Borivali, Mumbai",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,49223,51265/76324,,,,,,,,,,,,,,,,,,,,,,,122013,,,,,,,,,,,,110726,,,,,,,,,,,,,,,,
320624510,"S.S.P.M.'s College of Engineering, Kankavli",Computer Engineering,,,,,,,,,,56556,110485,,,111701,97734,,117333,,,61425,83591,,55149,59897,,102417,93290,,,,,88293,,,,,,,,,,,,65941,,,43385,53439,,104092,114931,,,,,,,,,,,,,,,,,,,,,,,,26132
320629310,"S.S.P.M.'s College of Engineering, Kankavli",Electrical Engineering,,,,,,,,,,118877,,,,,,,,,,,,,121823,,,,,,,,,,,,,,,,,,,,,,,,98779,106068,,,,,,,,,,,,,,,,,,,,,,,,,,,
320661210,"S.S.P.M.'s College of Engineering, Kankavli",Mechanical Engineering,,87018,,,,,,,,47919,,,,,,,,,,,,,121967,,,,,,,,,,,,,,,,,,,,,,,,121977,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320662410,"S.S.P.M.'s College of Engineering, Kankavli",Mechatronics Engineering,,,,,,,,,,59648,,,,,,,,,,,,,111771,,,,,,,,,,,,,,,,,,,,,,,,99612,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320691110,"S.S.P.M.'s College of Engineering, Kankavli",Computer Science and Engineering(Artificial Intelligence and Machine Learning),,,,,,,,,,63709,,,,,,,,,,77190,106007,,58338,82301,,120990,119627,,,,,,,,,,,,,,,,,97722,95904,,59964,67135,,,,,,,,,,,,,,,,,,,,,,,,,,,38458
320724510,"Mahatma Education Society's Pillai College of Engineering, New Panvel",Computer Engineering,,,,,,,,,,,,,,,,,,,,,,,,,13251,,,,,,,,,,,,,,,,,,,,,,,,12825,,,,,,,,,,117560,,,,,,,,,,,,,,,,8801
320724610,"Mahatma Education Society's Pillai College of Engineering, New Panvel",Information Technology,,,,,,,,,,,,,,,,,,,,,,,,,16343,,,,,,,,,,,,,,,,,,,,,,,,16077,,,,,,,,,,102174,,,,,,,,,,,,,,,,10843
320737210,"Mahatma Education Society's Pillai College of Engineering, New Panvel",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,,,,,,,,,,,42470,,,,,,,,,,,,,,,,,,,,,,,,43399,,,,,,,,,,98393,,,,,,,,,,,,,,,,27001
320760210,"Mahatma Education Society's Pillai College of Engineering, New Panvel",Automobile Engineering,,,,,,,,,,,,,,,,,,,,,,,,,62507,,,,,,,,,,,,,,,,,,,,,,,,82671,,,,,,,,,,115933,,,,,,,,,,,,,,,,
320761210,"Mahatma Education Society's Pillai College of Engineering, New Panvel",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,,,77465,,,,,,,,,,,,,,,,,,,,,,,,98211,,,,,,,,,,118696,,,,,,,,,,,,,,,,
320790010,"Mahatma Education Society's Pillai College of Engineering, New Panvel",Electronics and Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,32789,,,,,,,,,,,,,,,,,,,,,,,,41677,,,,,,,,,,77636,,,,,,,,,,,,,,,,24792
320824510,"Don Bosco Institute of Technology, Mumbai",Computer Engineering,,,,,,,,,,,,,,,,,,,,,,,7593,10464,,,,,,,,,,,,,,,,,,,,,,,7525,15961,,,,,,,,,,,53342,,,,,,,,,,,,,,,,5439
320824610,"Don Bosco Institute of Technology, Mumbai",Information Technology,,,,,,,,,,,,,,,,,,,,,,,8855,12358,,,,,,,,,,,,,,,,,,,,,,,9145,18598,,,,,,,,,,,118446,,,,,,,,,,,,,,,,7087
320837210,"Don Bosco Institute of Technology, Mumbai",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,,,,,,,,,34462,29447,,,,,,,,,,,,,,,,,,,,,,,32562,36727,,,,,,,,,,,52179,,,,,,,,,,,,,,,,21432
320861210,"Don Bosco Institute of Technology, Mumbai",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,89148,114707/85990,,,,,,,,,,,,,,,,,,,,,,,117821,,,,,,,,,,,,33453,,,,,,,,,,,,,,,,
320924510,K J Somaiya Institute of Technology,Computer Engineering,,,,,,,,,,,,,,,,,,,,,,,,,4307,,,,,,,,,,,,,,,,,,,,,,,,5790,,,,,,,,,,18623,,,,,,,,,,,,,,,,3534
320924610,K J Somaiya Institute of Technology,Information Technology,,,,,,,,,,,,,,,,,,,,,,,,,5612,,,,,,,,,,,,,,,,,,,,,,,,6777,,,,,,,,,,22322,,,,,,,,,,,,,,,,3960
320937210,K J Somaiya Institute of Technology,Electronics and Telecommunication Engg,,,,,,,,,,,,,,,,,,,,,,,,,12877,,,,,,,,,,,,,,,,,,,,,,,,15647,,,,,,,,,,119799,,,,,,,,,,,,,,,,9431
320999510,K J Somaiya Institute of Technology,Artificial Intelligence and Data Science,,,,,,,,,,,,,,,,,,,,,,,,,7163,,,,,,,,,,,,,,,,,,,,,,,,8115,,,,,,,,,,30219,,,,,,,,,,,,,,,,4584
321024510,"Excelsior Education Society's K.C. College of Engineering and Management Studies and Research, Kopri, Thane (E)",Computer Engineering,,,,,,,,,,,,,,,,,,,,,,,26403,55905,,,,,,,,,,,,,,,,,,,,,,,22548,39361,,,,,,,,,,,115694,,,,,,,,,,,,,,,,22195
321024610,"Excelsior Education Society's K.C. College of Engineering and Management Studies and Research, Kopri, Thane (E)",Information Technology,,,,,,,,,,,,,,,,,,,,,,,28553,61830,,,,,,,,,,,,,,,,,,,,,,,30620,62553,,,,,,,,,,,,,,,,,,,,,,,,,,,23407
321037210,"Excelsior Education Society's K.C. College of Engineering and Management Studies and Research, Kopri, Thane (E)",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,,,,,,,,,74814,120766/75732,,,,,,,,,,,,,,,,,,,,,,,72246,104861,,,,,,,,,,,,,,,,,,,,,,,,,,,51178
321124510,"S.I.E.S. Graduate School of Technology, Nerul, Navi Mumbai",Computer Engineering,,,,,,,,,,,,,,,,,,,,,,,8749,15305,,,,,,,,,,,,,,,,,,,,,,,8492,21268,,,,,,,,,,,76141,,,,,,,,,,,,,,,,7437
321124610,"S.I.E.S. Graduate School of Technology, Nerul, Navi Mumbai",Information Technology,,,,,,,,,,,,,,,,,,,,,,,9619,17385,,,,,,,,,,,,,,,,,,,,,,,9475,13330,,,,,,,,,,,121392,,,,,,,,,,,,,,,,8837
321137210,"S.I.E.S. Graduate School of Technology, Nerul, Navi Mumbai",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,,,,,,,,,29411,34996,,,,,,,,,,,,,,,,,,,,,,,30327,41146,,,,,,,,,,,103499,,,,,,,,,,,,,,,,25606
321161210,"S.I.E.S. Graduate School of Technology, Nerul, Navi Mumbai",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,66499,73318,,,,,,,,,,,,,,,,,,,,,,,104977,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321190010,"S.I.E.S. Graduate School of Technology, Nerul, Navi Mumbai",Electronics and Computer Science,,,,,,,,,,,,,,,,,,,,,,,27056,37182,,,,,,,,,,,,,,,,,,,,,,,28168,42156,,,,,,,,,,,107405,,,,,,,,,,,,,,,,23103
321192010,"S.I.E.S. Graduate School of Technology, Nerul, Navi Mumbai",Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,,,,,,,,,,,,,,,,,,,,,,,17602,24311,,,,,,,,,,,,,,,,,,,,,,,16201,37046,,,,,,,,,,,99341,,,,,,,,,,,,,,,,15567
321192110,"S.I.E.S. Graduate School of Technology, Nerul, Navi Mumbai",Artificial Intelligence and Machine Learning,,,,,,,,,,,,,,,,,,,,,,,17372,27612,,,,,,,,,,,,,,,,,,,,,,,15505,29899,,,,,,,,,,,,,,,,,,,,,,,,,,,15182
321199510,"S.I.E.S. Graduate School of Technology, Nerul, Navi Mumbai",Artificial Intelligence and Data Science,,,,,,,,,,,,,,,,,,,,,,,12984,25050,,,,,,,,,,,,,,,,,,,,,,,13588,26959,,,,,,,,,,,116676,,,,,,,,,,,,,,,,11445
321224510,"WATUMULL INSTITUTE OF ELECTRONICS ENGINEERING & COMPUTER TECHNOLOGY, ULHASNAGAR",Computer Engineering,,,,,,,,,,,,,,,,,,,,,,,40302,52336,,,,,,,,,,,,,,,,,,,,,,,35492,68566,,,,,,,,,,,106402,,,,,,,,,,,,,,,,27781
321424510,"Xavier Institute Of Engineering C/O Xavier Technical Institute,Mahim,Mumbai",Computer Engineering,,,,,,,,,,,,,,,,,,,,,,,9692,11077,,,,,,,,,,,,,,,,,,,,,,,10420,2229,,,,,,,,,,,66568,,,,,,,,,,,,,,,,6947
321424610,"Xavier Institute Of Engineering C/O Xavier Technical Institute,Mahim,Mumbai",Information Technology,,,,,,,,,,,,,,,,,,,,,,,11698,15764,,,,,,,,,,,,,,,,,,,,,,,12943,17888,,,,,,,,,,,121809,,,,,,,,,,,,,,,,9299
321437210,"Xavier Institute Of Engineering C/O Xavier Technical Institute,Mahim,Mumbai",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,,,,,,,,,31261,37772,,,,,,,,,,,,,,,,,,,,,,,30406,38337,,,,,,,,,,,89325,,,,,,,,,,,,,,,,28720
321492010,"Xavier Institute Of Engineering C/O Xavier Technical Institute,Mahim,Mumbai",Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,,,,,,,,,,,,,,,,,,,,,,,18047,20471,,,,,,,,,,,,,,,,,,,,,,,15653,16687,,,,,,,,,,,114017,,,,,,,,,,,,,,,,14140
321524510,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",Computer Engineering,,2102,,,,,14616,,,,,,1957,,,1578,,,1144,,,964,,,346,,,3084,,,20289,,,869,,,4137,,,1464,,,3464,,,1623,,,453,,,5920,,,27868,,,7080,,,,,,7686,,,,21356,,14772,,,,,432
321537210,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",Electronics and Telecommunication Engg,,7815,,12505,,20694,,,,3883,,,4289,,,6137,,,4522,,,3223,,,1965,,,7729,,,42592,,,11459,,,11961,,,13643,,,,,,6658,,,2359,,,13063,,,40156,,,19173,,,,,,35784,,,,,,,,,,,2253
321591110,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",Computer Science and Engineering(Artificial Intelligence and Machine Learning),,3614,,,,3984,,,,1374,,,2852,,,1652,,,2170,,,1142,,,537,,,5554,,,25880,,,4829,,,,,,,,,,,,3214,,,738,,,6261,,,36844,,,,,,,,,9867,,,,27536,,,,,,,583
321591210,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",Computer Science and Engineering(Data Science),,3935,,,,6514,,,,1612,,,4157,,,2193,,,2473,,,1295,,,711,,,5793,,,26742,,,5996,,,,,,2475,,,,,,3039,,,870,,,6513,,,30443,,,,,,,,,16378,,,,63880,,,,,,,725
321619110,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",Civil Engineering,,,,,,,,,,120433,,,,,,,,,,121393,,,106312,119706,,,,,,,,,,,,,,,,,,,,,,,121491,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321624510,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",Computer Engineering,,105008,,,,,,,,56165,51185,,,56422,,,115711,,,54670,76556,,41948,59848,,84912,89248,,,,,72287,65252,,,,,,,,,,,44735,48639,,35809,38190,,50499,94360,,,,,,,,,,,,,,,,,,,,,,,,20765
321637210,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",Electronics and Telecommunication Engg,,,,,,,,,,77743,,,,,,,,,,92922,87650,,90705,85781,,111893,107598,,,,,,,,,,,,,,,,,,,,63091,75313,,87539,,,,,,,,,,,,,,,,,,,,,,,,,
321650710,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",Chemical Engineering,,,,,,,,,,88147,,114101,,,,,,,,116742,108735,,96696,96945,,,,,,,,,,,,,,,,,,,,,,,111234,,,,,,,,,,,,,,,,122153,,,,,,,,,,,,62722
321661210,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",Mechanical Engineering,,,,,,,,,,77794,,,,,,,,,,110024,110812,,109553,106616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321691110,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",Computer Science and Engineering(Artificial Intelligence and Machine Learning),,,,,,,,,,67625,84970,,,,,,,,,87880,87078,,72143,122107/71412,,114411,115073,,,,,,,,,,,,,,,,,112342,100720,,67925,61117,,95569,105075,,,,,,,,,,,,,,,,,,,,,,,,35437
321719110,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,87896,,,,,,,,,,,,,,,,,,,,,,,,116581,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321724510,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",Computer Engineering,,,,,,,,,,61595,119410,,,65393,,,56443,,,56420,64995,,47921,63366,,73309,66511,,76480,,,81980,,,,,,,,,,,,60753,61122,,48132,59879,,81275,,,,,,,,,,,,,,,,,,,,,,,,,31730
321737210,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",Electronics and Telecommunication Engg,,,,,,,,,,119289,,,,,,,,,,,,,121148,115540,,,,,,,,,,,,,,,,,,,,,,,121511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321761210,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,121666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321791610,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",Automation and Robotics,,,,,,,,,,98295,,,,,,,,,,,,,106239,109485/75959,,,,,,,,,,,,,,,,,,,,,,,115870,109814,,,,,,,,,,,,,,,,,,,,,,,,,,,
321819110,"Aldel Education Trust's St. John College of Engineering & Management, Vevoor, Palghar",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,96097,121614,,,,,,,,,,,,,,,,,,,,,,,19806,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321824510,"Aldel Education Trust's St. John College of Engineering & Management, Vevoor, Palghar",Computer Engineering,,,,,,,,,,,,,,,,,,,,,,,26463,82022,,,,,,,,,,,,,,,,,,,,,,,26051,104882/25658,,,,,,,,,,,120993,,,,,,,,,,,,,,,,21537
321824610,"Aldel Education Trust's St. John College of Engineering & Management, Vevoor, Palghar",Information Technology,,,,,,,,,,,,,,,,,,,,,,,30435,83672,,,,,,,,,,,,,,,,,,,,,,,35641,101820,,,,,,,,,,,,,,,,,,,,,,,,,,,20376
321837210,"Aldel Education Trust's St. John College of Engineering & Management, Vevoor, Palghar",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,,,,,,,,,70428,87618,,,,,,,,,,,,,,,,,,,,,,,91401,99589,,,,,,,,,,,,,,,,,,,,,,,,,,,
321861210,"Aldel Education Trust's St. John College of Engineering & Management, Vevoor, Palghar",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,121991,121165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321890010,"Aldel Education Trust's St. John College of Engineering & Management, Vevoor, Palghar",Electronics and Computer Science,,,,,,,,,,,,,,,,,,,,,,,61172,104525/62455,,,,,,,,,,,,,,,,,,,,,,,87073,85368,,,,,,,,,,,97238,,,,,,,,,,,,,,,,53156
321891210,"Aldel Education Trust's St. John College of Engineering & Management, Vevoor, Palghar",Computer Science and Engineering(Data Science),,,,,,,,,,,,,,,,,,,,,,,38355,93630,,,,,,,,,,,,,,,,,,,,,,,48233,79716,,,,,,,,,,,,,,,,,,,,,,,,,,,27742
321892110,"Aldel Education Trust's St. John College of Engineering & Management, Vevoor, Palghar",Artificial Intelligence and Machine Learning,,,,,,,,,,,,,,,,,,,,,,,36057,88596,,,,,,,,,,,,,,,,,,,,,,,54253,52736,,,,,,,,,,,118384,,,,,,,,,,,,,,,,34790
321919110,"Koti Vidya Charitable Trust's Smt. Alamuri Ratnamala Institute of Engineering and Technology, Sapgaon, Tal. Shahapur",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,106816,,,,,,,,,,,,,,,,,,,,,,,,83335,,,,,,,,,,,,121766,,,,,,,,,,,,,,,,
321924510,"Koti Vidya Charitable Trust's Smt. Alamuri Ratnamala Institute of Engineering and Technology, Sapgaon, Tal. Shahapur",Computer Engineering,,,,,,,,,,,,,,,,,,,,,,,71205,98121,,,,,,,,,,,,,,,,,,,,,,,64816,62360/70320,,,,,,,,,,,120824,,,,,,,,,,,,,,,,39860
321924610,"Koti Vidya Charitable Trust's Smt. Alamuri Ratnamala Institute of Engineering and Technology, Sapgaon, Tal. Shahapur",Information Technology,,,,,,,,,,,,,,,,,,,,,,,64815,98910,,,,,,,,,,,,,,,,,,,,,,,69253,84823,,,,,,,,,,,119849,,,,,,,,,,,,,,,,41727
321929310,"Koti Vidya Charitable Trust's Smt. Alamuri Ratnamala Institute of Engineering and Technology, Sapgaon, Tal. Shahapur",Electrical Engineering,,,,,,,,,,,,,,,,,,,,,,,106155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321937210,"Koti Vidya Charitable Trust's Smt. Alamuri Ratnamala Institute of Engineering and Technology, Sapgaon, Tal. Shahapur",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,,,,,,,,,104610,119775,,,,,,,,,,,,,,,,,,,,,,,100824,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321961210,"Koti Vidya Charitable Trust's Smt. Alamuri Ratnamala Institute of Engineering and Technology, Sapgaon, Tal. Shahapur",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,61527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321991110,"Koti Vidya Charitable Trust's Smt. Alamuri Ratnamala Institute of Engineering and Technology, Sapgaon, Tal. Shahapur",Computer Science and Engineering(Artificial Intelligence and Machine Learning),,,,,,,,,,,,,,,,,,,,,,,88335,99252,,,,,,,,,,,,,,,,,,,,,,,92805,,,,,,,,,,,,55367,,,,,,,,,,,,,,,,72077
322119110,"Late Shri. Vishnu Waman Thakur Charitable Trust, Viva Institute of Technology, Shirgaon",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,108060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
