Id,College Name,Course,DEFOBCS,DEFOPENS,DEFRNT1S,DEFRNT2S,DEFRNT3S,DEFROBCS,DEFRSCS,DEFRVJS,DEFSCS,EWS,GNT1H,GNT1O,GNT1S,GNT2H,GNT2O,GNT2S,GNT3H,GNT3O,GNT3S,GOBCH,GOBCO,GOBCS,GOPENH,GOPENO,GOPENS,GSCH,GSCO,GSCS,GSTH,GSTO,GSTS,GVJH,GVJO,GVJS,LNT1H,LNT1O,LNT1S,LNT2H,LNT2O,LNT2S,LNT3H,LNT3O,LNT3S,LOBCH,LOBCO,LOBCS,LOPENH,LOPENO,LOPENS,LSCH,LSCO,LSCS,LSTH,LSTO,LSTS,LVJH,LVJO,LVJS,MI,ORPHAN,PWDOBCH,PWDOBCS,PWDOPENH,PWDOPENS,PWDRNT1S,PWDRNT2H,PWDRNT2S,PWDROBC,PWDRSCH,PWDRSCS,PWDRVJH,PWDRVJS,PWDSCH,PWDSCS,TFWS
541829310,"Guru Gobind Singh College of Engineering & Research Centre, Nashik.",Electrical Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74031,,,,,,,,,,,,,,,,,,,,,,,,,,,
541829310,"Guru Gobind Singh College of Engineering & Research Centre, Nashik.",Electrical Engineering,,,,,,,,,,75587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51022
541861210,"Guru Gobind Singh College of Engineering & Research Centre, Nashik.",Mechanical Engineering,,,,,,,,,,,,,,,,,99120,,,92790,,,82493,,,120148,,,,,,,,,,,,,,,,,,114761,,,91656,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541861210,"Guru Gobind Singh College of Engineering & Research Centre, Nashik.",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,102728,,,84996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541861210,"Guru Gobind Singh College of Engineering & Research Centre, Nashik.",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101921,,,,,,,,,,,,,,,,,,,,,,,,,,,
541861210,"Guru Gobind Singh College of Engineering & Research Centre, Nashik.",Mechanical Engineering,,99744,,,,,,,,96669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62631
544919110,"Shri Vile Parle Kelavani Mandal's Institute of Technology, Dhule",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,77521,,,,,,,,,,,,,,,,,,,,,,,,83433,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544919110,"Shri Vile Parle Kelavani Mandal's Institute of Technology, Dhule",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,,78082,,,,,,,,,,,,,,,,,,,,,,,,75617,,,,,,,,,,,,,,,,,,,,,,,,,,,
544919110,"Shri Vile Parle Kelavani Mandal's Institute of Technology, Dhule",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42234
544924510,"Shri Vile Parle Kelavani Mandal's Institute of Technology, Dhule",Computer Engineering,,,,,,,,,,,,,,,,,,,,,,,26260,,,,,,,,,,,,,,,,,,,,,,,,25691,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544924510,"Shri Vile Parle Kelavani Mandal's Institute of Technology, Dhule",Computer Engineering,,,,,,,,,,,,,,,,,,,,,,,,35866,,,,,,,,,,,,,,,,,,,,,,,,64174,,,,,,,,,,,,,,,,,,,,,,,,,,,
544924510,"Shri Vile Parle Kelavani Mandal's Institute of Technology, Dhule",Computer Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113263,,,,,,,,,,,,,,,,14858
544924610,"Shri Vile Parle Kelavani Mandal's Institute of Technology, Dhule",Information Technology,,,,,,,,,,,,,,,,,,,,,,,32976,,,,,,,,,,,,,,,,,,,,,,,,31485,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544924610,"Shri Vile Parle Kelavani Mandal's Institute of Technology, Dhule",Information Technology,,,,,,,,,,,,,,,,,,,,,,,,46415,,,,,,,,,,,,,,,,,,,,,,,,58411,,,,,,,,,,,,,,,,,,,,,,,,,,,
544924610,"Shri Vile Parle Kelavani Mandal's Institute of Technology, Dhule",Information Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17912
544929310,"Shri Vile Parle Kelavani Mandal's Institute of Technology, Dhule",Electrical Engineering,,,,,,,,,,,,,,,,,,,,,,,57654,,,,,,,,,,,,,,,,,,,,,,,,47793,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544929310,"Shri Vile Parle Kelavani Mandal's Institute of Technology, Dhule",Electrical Engineering,,,,,,,,,,,,,,,,,,,,,,,,57379,,,,,,,,,,,,,,,,,,,,,,,,49180,,,,,,,,,,,,,,,,,,,,,,,,,,,
544929310,"Shri Vile Parle Kelavani Mandal's Institute of Technology, Dhule",Electrical Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35602
544961210,"Shri Vile Parle Kelavani Mandal's Institute of Technology, Dhule",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,68988,,,,,,,,,,,,,,,,,,,,,,,,72696,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544961210,"Shri Vile Parle Kelavani Mandal's Institute of Technology, Dhule",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,,87194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544961210,"Shri Vile Parle Kelavani Mandal's Institute of Technology, Dhule",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,,72159,,,,,,,,,,,,,,,,,,,,,,,,71243,,,,,,,,,,,,,,,,,,,,,,,,,,,
544961210,"Shri Vile Parle Kelavani Mandal's Institute of Technology, Dhule",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42591
600419110,"Government College of Engineering & Research, Avasari Khurd",Civil Engineering,,,,,,,,,,,80907,,,55479,,,71763,,,67227,,,54943,,,85504,,,115856,,,104643,,,,,,,,,,,,74425,,,62375,,,98824,,,,,,,,,,,,,,,,,,,,,,,,,
600419110,"Government College of Engineering & Research, Avasari Khurd",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113547,,,,,,,,,,,,,,,,,,,,,,
600419110,"Government College of Engineering & Research, Avasari Khurd",Civil Engineering,,,,,,,,,,,,61941,,,44452,,,,,,53634,,,42335,,,42950,,,57715,,,,,,,,,,,,,,,38576,,,33230,,,55840,,,,,,,,,,,,,,,,,,,,,,,,
600419110,"Government College of Engineering & Research, Avasari Khurd",Civil Engineering,,90157,,,,,,,,45111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31441
600424510,"Government College of Engineering & Research, Avasari Khurd",Computer Engineering,,,,,,,,,,,16897,,,11974,,,20227,,,11969,,,10228,,,23770,,,43613,,,25139,,,,,,,,,,,,11615,,,10627,,,28898,,,37327,,,,,,,,,,86538,,,,,95809,,,,,,,
600424510,"Government College of Engineering & Research, Avasari Khurd",Computer Engineering,,,,,,,,,,,,15760,,,8086,,,,,,8071,,,7764,,,7907,,,40043,,,18044,,,,,,,,,,,,9197,,,7345,,,14943,,,,,,,,,,,,,,,,,,,,,,,,
600424510,"Government College of Engineering & Research, Avasari Khurd",Computer Engineering,,10453,,,,20204,,,,8417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5673
600437210,"Government College of Engineering & Research, Avasari Khurd",Electronics and Telecommunication Engg,,,,,,,,,,,48676,,,37475,,,29935,,,25621,,,22921,,,49448,,,100823,,,29310,,,,,,,,,,,,19087,,,18009,,,42230,,,50486,,,,,,,,,,,,,,,,,,,,,,
600437210,"Government College of Engineering & Research, Avasari Khurd",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106635,,,,,,,,,,,,
600437210,"Government College of Engineering & Research, Avasari Khurd",Electronics and Telecommunication Engg,,,,,,,,,,,,36345,,,19589,,,,,,18578,,,16163,,,25723,,,103611,,,20375,,,,,,,,,,,,17603,,,15448,,,32222,,,,,,,,,,,,,,,,,,,,,,,,
600437210,"Government College of Engineering & Research, Avasari Khurd",Electronics and Telecommunication Engg,,46410,,,,49208,,,,16960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12056
600446410,"Government College of Engineering & Research, Avasari Khurd",Instrumentation and Control Engineering,,,,,,,,,,,,,,78355,,,120912,,,117570,,,77312,,,118548,,,,,,,,,,,,,,,,,,74283,,,66607,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600446410,"Government College of Engineering & Research, Avasari Khurd",Instrumentation and Control Engineering,,,,,,,,,,,,,,,,,,,,63111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99049,,,,,,,,,,,,,,,,,,,,,,,,,
600446410,"Government College of Engineering & Research, Avasari Khurd",Instrumentation and Control Engineering,,,,,,,,,,,,,,,76998,,,,,,59974,,,53089,,,82228,,,,,,,,,,,,,,,,,,60298,,,49847,,,60022,,,,,,,,,,,,,,,,,,,,,,,,
600446410,"Government College of Engineering & Research, Avasari Khurd",Instrumentation and Control Engineering,,61352,,,,,,,,67139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48638
600460210,"Government College of Engineering & Research, Avasari Khurd",Automobile Engineering,,,,,,,,,,,,,,,,,,,,120937,,,112323,,,,,,,,,,,,,,,,,,,,,106762,,,98453,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600460210,"Government College of Engineering & Research, Avasari Khurd",Automobile Engineering,,,,,,,,,,,,,,53824,,,,,,78530,,,,,,100778,,,,,,,,,,,,,,,,,,,,,,,,85604,,,,,,,,,,,,,,,,,,,,,,,,,
600460210,"Government College of Engineering & Research, Avasari Khurd",Automobile Engineering,,,,,,,,,,,,,,,52436,,,,,,68412,,,50065,,,62330,,,107663,,,72306,,,,,,,,,,,,82387,,,63906,,,70730,,,,,,,,,,,,,,,,,,,,,,,,
600460210,"Government College of Engineering & Research, Avasari Khurd",Automobile Engineering,,,,,,,,,,69501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45296
600461210,"Government College of Engineering & Research, Avasari Khurd",Mechanical Engineering,,,,,,,,,,,,,,48964,,,54364,,,56595,,,48171,,,75289,,,,,,55764,,,,,,,,,,,,64899,,,52459,,,107797,,,,,,,,,,,,,,,,,,,,,,,,,
600461210,"Government College of Engineering & Research, Avasari Khurd",Mechanical Engineering,,,,,,,,,,,69973,,,,,,,,,,,,,,,,,,119488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119613,,,,,,,,,,,,
600461210,"Government College of Engineering & Research, Avasari Khurd",Mechanical Engineering,,,,,,,,,,,,,,,41426,,,,,,38186,,,34596,,,36669,,,71516,,,39033,,,,,,,,,,,,46271,,,34720,,,39942,,,,,,,,,,,,,,,,,,,,,,,,
600461210,"Government College of Engineering & Research, Avasari Khurd",Mechanical Engineering,,65645,,,,85751,,,,46043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27015
600519110,"Government College of Engineering, Karad",Civil Engineering,,61756,,,,80517,,,,25121,,,61102,,,29937,,,40673,,,37757,,,28152,,,49270,,,102985,,,46066,,,42439,,,43031,,,,,,44572,,,32773,,,54532,,,114152,,,,,,,,,121282,,,,,,,,,,,20759
600524610,"Government College of Engineering, Karad",Information Technology,,12468,,,,13167,,,,5377,,,9791,,,7103,,,14161,,,7364,,,6101,,,12803,,,49262,,,16280,,,,,,7834,,,,,,9038,,,6730,,,12411,,,86981,,,35613,,,,,,45932,,,,54346,,,,,,,4077
600529310,"Government College of Engineering, Karad",Electrical Engineering,,33110,,,,,84419,,,14738,,,24332,,,24411,,,27016,,,26233,,,19463,,,34130,,,99733,,,44257,,,47381,,,25632,,,,,,24193,,,17757,,,42415,,,,,,51203,,,,,,71304,,,,,,,,,,,8688
600537210,"Government College of Engineering, Karad",Electronics and Telecommunication Engg,,28648,,,,37006,,,,11303,,,14935,,,12815,,,18290,,,14282,,,11739,,,23215,,,115648,,,35567,,,,,,15060,,,18184,,,14803,,,12388,,,20960,,,,,,70273,,,,,,72898,,,,,,,,,,,7933
600561210,"Government College of Engineering, Karad",Mechanical Engineering,,9759,,,,17096,,,,,,,40719,,,27532,,,39432,,,27448,,,19670,,,38717,,,,,,34893,,,35312,,,37405,,,,,,55155,,,28756,,,43357,,,,,,69128,,,,,,30017,,,,,,,,,,,73597
600619110,COEP Technological University,Civil Engineering,,6649,,,,19255,,,,3689,,,13802,,,3509,,,8328,,,4485,,,3309,,,13838,,,34491,,,13319,,,,,,5020,,,,,,7190,,,4499,,,12872,,,47711,,,28044,,118793,,,,40068,,,,43833,,,,,,,2964
600624510,COEP Technological University,Computer Engineering,914,419,,,,,,,,,,,1247,,,315,,,243,,,219,,,97,,,1057,,,7107,,,999,,,569,,,263,,,1200,,,375,,,173,,,1137,,,6243,,,2119,,,,10642,,1432,,,,,,4350,,,,,95
600629310,COEP Technological University,Electrical Engineering,,2795,,,,,8067,,,1693,,,3411,,,3178,,,3254,,,1423,,,1094,,,5111,,,15485,,,6704,,,,,,6780,,,4654,,,1704,,,1219,,,3378,,,24476,,,12742,,67233,,,,42871,,,,43952,,,,,,,1138
600637210,COEP Technological University,Electronics and Telecommunication Engg,,1930,,,,2733,,,,857,,,1726,,,1393,,,1296,,,686,,,378,,,3113,,,11999,,,2005,,,4863,,,1831,,,,,,1004,,,685,,,2674,,,9827,,,8689,,19911,,,,7352,,,,15815,,,,,,,547
600646410,COEP Technological University,Instrumentation and Control Engineering,,7996,,,,17485,,,,2563,,,10284,,,7232,,,4262,,,2254,,,1361,,,8433,,,20605,,,6952,,,,,,,,,,,,2398,,,1983,,,8719,,,48472,,,,,,,,,96831,,,,97091,,,,,,,2210
600661210,COEP Technological University,Mechanical Engineering,18670,6964,,,,,,,,,,,9052,,,5132,,,2840,,,3192,,,1875,,,10089,,,27162,,,8487,,,8779,,,7540,,,8300,,,4939,,,3595,,,11931,,,44406,,,8513,,,,90019,,31994,,,,,,,,63710,,,2285
600662710,COEP Technological University,Manufacturing Science and Engineering,,32721,,,,40697,,,,7193,,,20774,,,10205,,,10764,,,7499,,,4069,,,16775,,,48285,,,19078,,,,,,29130,,,,,,9430,,,5675,,,22836,,,102482,,,61806,,,,,,100124,,,,,,,,,,,6385
600669410,COEP Technological University,Metallurgy and Material Technology,,22027,,,,43338,,,,10854,,,9774,,,8471,,,13512,,,9451,,,6079,,,18018,,,88722,,,10514,,,22542,,,14588,,,,,,12833,,,7631,,,21781,,,66634,,,83182,,,,,,112040,,,,,,,,,,,5994
600719110,"Walchand College of Engineering, Sangli",Civil Engineering,,45157,,,,67742,,,,11099,,,23076,,,13752,,,18774,,,16349,,,12479,,,20606,,,112150,,,24574,,,,,,27372,,,,,,20066,,,12413,,,28837,,,106142,,,44911,,,,,,98017,,,,,,102987,,,,,8705
600724210,"Walchand College of Engineering, Sangli",Computer Science and Engineering,,2791,,,,,10403,,,,,,1973,,,1727,,,1873,,,1269,,,1019,,,4479,,,19076,,,4965,,,5725,,,3559,,,3478,,,2042,,,1367,,,6394,,,25376,,,7501,,,,,,10222,,,88726,12535,,,,,,,513
600724610,"Walchand College of Engineering, Sangli",Information Technology,,3601,,,,4556,,,,1397,,,2263,,,2485,,,3314,,,1494,,,1363,,,5557,,,22708,,,6427,,,6993,,,5633,,,,,,2376,,,1902,,,7304,,,31274,,,9108,,,,,,11230,,,,30680,,,,,,,1152
600729310,"Walchand College of Engineering, Sangli",Electrical Engineering,,19446,,,,27494,,,,5419,,,9032,,,6936,,,9070,,,7657,,,5882,,,15086,,,40377,,,10206,,,,,,9761,,,,,,8776,,,5932,,,21398,,,63034,,,33271,,,,,,80901,,,,,,,,,,,3809
600737610,"Walchand College of Engineering, Sangli",Electronics Engineering,,4858,,,,7195,,,,3055,,,3632,,,5109,,,6169,,,3326,,,2904,,,11595,,,87998,,,9019,,,11696,,,5638,,,,,,6149,,,3878,,,15268,,,82591,,,16274,,,,,,86402,,,,,,,,,,,1964
600761210,"Walchand College of Engineering, Sangli",Mechanical Engineering,,5136,,,,6470,,,,,,,14949,,,8375,,,8128,,,9277,,,6812,,,17880,,,113867,,,31449,,,,,,11648,,,,,,26050,,,9223,,,28513,,,69767,,,15319,,,,,,,,,,,,,,,,,34592
602819110,"Department of Technology, Shivaji University, Kolhapur",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,120528,,,,,,,,,,,,,,,,,,,,,,,,89655,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602819110,"Department of Technology, Shivaji University, Kolhapur",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,,120075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602819110,"Department of Technology, Shivaji University, Kolhapur",Civil Engineering,,,,,,,,,,110470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602825410,"Department of Technology, Shivaji University, Kolhapur",Computer Science and Technology,,,,,,,,,,,46534,,,44623,,,98064,,,52839,,,36194,,,65376,,,,,,71946,,,,,,,,,,,,44209,,,31479,,,77184,,,,,,,,,,,,,,,,,,,,,,,,,
602825410,"Department of Technology, Shivaji University, Kolhapur",Computer Science and Technology,,,,,,,,,,,,,,,63791,,,,,,36411,,,25241,,,38013,,,,,,35658,,,,,,,,,,,,34449,,,33531,,,88665,,,,,,,,,,,,,,,,,,,,,,,,
602825410,"Department of Technology, Shivaji University, Kolhapur",Computer Science and Technology,,45821,,,,,,,,29910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22828
602837210,"Department of Technology, Shivaji University, Kolhapur",Electronics and Telecommunication Engg,,,,,,,,,,,63147,,,57473,,,,,,67687,,,49290,,,113059,,,,,,,,,,,,,,,,,,84465,,,48770,,,81530,,,,,,,,,,,,,,,,,,,,,,,,,
602837210,"Department of Technology, Shivaji University, Kolhapur",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,,,79937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602837210,"Department of Technology, Shivaji University, Kolhapur",Electronics and Telecommunication Engg,,,,,,,,,,,,72502,,,58721,,,,,,55474,,,44959,,,81401,,,,,,110284,,,,,,,,,,,,52429,,,37887,,,50328,,,,,,,,,,,,,,,,,,,,,,,,
602837210,"Department of Technology, Shivaji University, Kolhapur",Electronics and Telecommunication Engg,,70711,,,,,,,,43376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35172
602850310,"Department of Technology, Shivaji University, Kolhapur",Food Technology,,,,,,,,,,,,,,,,,,,,,,,103247,,,,,,,,,,,,,,,,,,,,,,,,97696,,,110599,,,,,,,,,,,,,,,,,,,,,,,,,
602850310,"Department of Technology, Shivaji University, Kolhapur",Food Technology,,,,,,,,,,,111748,,,,,,111566,,,119002,,,,,,117825,,,,,,106795,,,,,,,,,,,,118404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602850310,"Department of Technology, Shivaji University, Kolhapur",Food Technology,,,,,,,,,,,,94591,,,,,,105037,,,121283,,,75482,,,104560,,,112154,,,,,,,,,,,,,,,78020,,,64254,,,65601,,,,,,,,,,,,,,,,,,,,,,,,
602850310,"Department of Technology, Shivaji University, Kolhapur",Food Technology,,,,,,,,,,62849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26932
602850710,"Department of Technology, Shivaji University, Kolhapur",Chemical Engineering,,,,,,,,,,,,,,,,,,,,,,,121975,,,,,,,,,,,,,,,,,,,,,,,,119143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602850710,"Department of Technology, Shivaji University, Kolhapur",Chemical Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93711,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602850710,"Department of Technology, Shivaji University, Kolhapur",Chemical Engineering,,,,,,,,,,,,,,,,,,,,,,,,120782,,,,,,,,,,,,,,,,,,,,,,,,93597,,,,,,,,,,,,,,,,,,,,,,,,,,,
602850710,"Department of Technology, Shivaji University, Kolhapur",Chemical Engineering,,,,,,,,,,122009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602861210,"Department of Technology, Shivaji University, Kolhapur",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,111811,,,110773,,,,,,,,,,,,,,,,,,,,,,,,108705,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602861210,"Department of Technology, Shivaji University, Kolhapur",Mechanical Engineering,,,,,,,,,,,,,,117377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602861210,"Department of Technology, Shivaji University, Kolhapur",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,,111837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602861210,"Department of Technology, Shivaji University, Kolhapur",Mechanical Engineering,,,,,,,,,,89259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612219110,"TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,120362,,,,,,,,,,,,,,,,,,,,,,,,122032,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612219110,"TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,122227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612219110,"TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,,114241,,,,,,,,,,,,,,,,,,,,,,,,99172,,,,,,,,,,,,,,,,,,,,,,,,,,,
612219110,"TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",Civil Engineering,,,,,,,,,,121161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612224510,"TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",Computer Engineering,,,,,,,,,,,31823,,,22508,,,26246,,,22790,,,20803,,,41327,,,84763,,,56001,,,,,,,,,,,,23267,,,19967,,,27361,,,,,,,,,,,,,63877,,,,,,,,,,,,
612224510,"TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",Computer Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56130,,,,,,,,,,,,,,,,,,,,,,
612224510,"TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",Computer Engineering,,,,,,,,,,,,,,,20141,,,,,,16350,,,16261,,,23681,,,,,,,,,,,,,,,,,,18465,,,16358,,,,,,,,,,,,,,,,,,,,,,,,,,,
612224510,"TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",Computer Engineering,,26723,,,,,,,,18673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14031
612237210,"TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",Electronics and Telecommunication Engg,,,,,,,,,,,86921,,,57670,,,66665,,,50841,,,46622,,,104566,,,,,,106208,,,,,,,,,,,,48082,,,46464,,,82819,,,,,,,,,,,,,,,,,,,,,,,,,
612237210,"TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,,,,,,,40782,,,32770,,,43073,,,,,,49768,,,,,,,,,,,,43346,,,37681,,,41682,,,,,,,,,,,,,,,,,,,,,,,,
612237210,"TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",Electronics and Telecommunication Engg,,61033,,,,,,,,39738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26530
612261210,"TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,121113,,,,,,,,,,,,,,,,,,,,,,,,106286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612261210,"TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,121462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612261210,"TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,,109893,,,,,,,,,,,,,,,,,,,,,,,,112374,,,,,,,,,,,,,,,,,,,,,,,,,,,
612261210,"TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",Mechanical Engineering,,,,,,,,,,110903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613819110,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,122479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613819110,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,,93909,,,,,,,,,,,,,,,,,,,,,,,,80201,,,,,,,,,,,,,,,,,,,,,,,,,,,
613824510,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune",Computer Engineering,,,,,,,,,,,61040,,,39938,,,38125,,,40190,,,37574,,,64630,,,,,,66988,,,,,,54465,,,,,,39674,,,36929,,,62850,,,,,,,,,,,,,,,,,,,,,,,,,
613824510,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune",Computer Engineering,,,,,,,,,,,,37452,,,34706,,,,,,30526,,,29297,,,33764,,,96678,,,45674,,,,,,,,,,,,31825,,,29033,,,36109,,,,,,,,,,,,,,,,,,,,,,,,
