collegeid,college name,course,merit number,seat type,percentile
100550310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,36676.0,LOBCH,73.6301086
100550310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,23296.0,LOPENH,83.9184061
100550310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,43826.0,LSCH,67.4741077
100550310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,24968.0,GOBCO,82.701361
100550310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,13415.0,GOPENO,90.7071209
100550310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,50606.0,EWS,60.577932
100550310,"Sant Gadge Baba Amravati University,Amravati",Food Technology,17216.0,TFWS,88.0387129
100551710,"Sant Gadge Baba Amravati University,Amravati",Oil and Paints Technology,79418.0,GOBCH,19.7064537
100551710,"Sant Gadge Baba Amravati University,Amravati",Oil and Paints Technology,68673.0,GOPENH,37.7226302
100551710,"Sant Gadge Baba Amravati University,Amravati",Oil and Paints Technology,37275.0,LOPENH,73.3069659
100551710,"Sant Gadge Baba Amravati University,Amravati",Oil and Paints Technology,22884.0,GOPENO,84.2290812
100551710,"Sant Gadge Baba Amravati University,Amravati",Oil and Paints Technology,64803.0,LOBCO,43.3153897
100551710,"Sant Gadge Baba Amravati University,Amravati",Oil and Paints Technology,75665.0,EWS,26.547744
100551710,"Sant Gadge Baba Amravati University,Amravati",Oil and Paints Technology,33079.0,TFWS,76.7055523
100552410,"Sant Gadge Baba Amravati University,Amravati",Paper and Pulp Technology,56746.0,GOPENH,53.5074466
100552410,"Sant Gadge Baba Amravati University,Amravati",Paper and Pulp Technology,72318.0,GOPENH,32.0471506
100552410,"Sant Gadge Baba Amravati University,Amravati",Paper and Pulp Technology,67655.0,LOBCH,39.4861193
100552410,"Sant Gadge Baba Amravati University,Amravati",Paper and Pulp Technology,57074.0,LOPENH,53.1697881
100552410,"Sant Gadge Baba Amravati University,Amravati",Paper and Pulp Technology,77842.0,GOBCO,22.451308
100552410,"Sant Gadge Baba Amravati University,Amravati",Paper and Pulp Technology,56638.0,GOPENO,53.6290323
100552410,"Sant Gadge Baba Amravati University,Amravati",Paper and Pulp Technology,50595.0,EWS,60.577932
100552410,"Sant Gadge Baba Amravati University,Amravati",Paper and Pulp Technology,36428.0,TFWS,73.909417
100552710,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,62765.0,GOBCH,46.3475664
100552710,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,52216.0,GOPENH,59.0298287
100552710,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,71404.0,GSCH,33.4193644
100552710,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,60363.0,LOBCH,49.4727527
100552710,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,22306.0,LOPENH,84.6278795
100552710,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,72356.0,LSCH,32.0471506
100552710,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,81008.0,GNT2H,16.8662506
100552710,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,22532.0,GOBCO,84.4607557
100552710,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,19278.0,GOPENO,86.7544428
100552710,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,34069.0,GSCO,75.8880425
100552710,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,26551.0,LOPENO,81.5733941
100552710,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,32415.0,EWS,77.095671
100552710,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,29721.0,TFWS,79.07179
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,48047.0,GNT1H,63.3581594
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,40317.0,GNT2H,70.5545884
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,52260.0,GNT3H,59.0298287
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,34861.0,GOBCH,75.1527993
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,30191.0,GOPENH,78.8984052
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,47909.0,GSCH,63.4002446
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,52649.0,GSTH,58.6329715
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,33405.0,GVJH,76.2104005
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,53070.0,LNT2H,57.9531237
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,35873.0,LOBCH,74.3816693
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,30740.0,LOPENH,78.3911539
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,40657.0,LSCH,70.2716961
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,68467.0,LSTH,38.2409019
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,33849.0,GNT2O,76.000326
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,25782.0,GOBCO,82.0994316
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,23050.0,GOPENO,84.0866925
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,23118.0,GSCO,83.9790664
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,60582.0,GSTO,49.3169168
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,37397.0,GVJO,73.1435735
