Id,College Name,Course,DEFOBCS,DEFOPENS,DEFRNT1S,DEFRNT2S,DEFRNT3S,DEFROBCS,DEFRSCS,DEFRVJS,DEFSCS,EWS,GNT1H,GNT1O,GNT1S,GNT2H,GNT2O,GNT2S,GNT3H,GNT3O,GNT3S,GOBCH,GOBCO,GOBCS,GOPENH,GOPENO,GOPENS,GSCH,GSCO,GSCS,GSTH,GSTO,GSTS,GVJH,GVJO,GVJS,LNT1H,LNT1O,LNT1S,LNT2H,LNT2O,LNT2S,LNT3H,LNT3O,LNT3S,LOBCH,LOBCO,LOBCS,LOPENH,LOPENO,LOPENS,LSCH,LSCO,LSCS,LSTH,LSTO,LSTS,LVJH,LVJO,LVJS,MI,ORPHAN,PWDOBCH,PWDOBCS,PWDOPENH,PWDOPENS,PWDRNT1S,PWDRNT2H,PWDROBC,PWDRSCH,PWDRSCS,PWDRVJS,TFWS,DEFOBCS_Percentile,DEFOPENS_Percentile,DEFRNT1S_Percentile,DEFRNT2S_Percentile,DEFRNT3S_Percentile,DEFROBCS_Percentile,DEFRSCS_Percentile,DEFRVJS_Percentile,DEFSCS_Percentile,EWS_Percentile,GNT1H_Percentile,GNT1O_Percentile,GNT1S_Percentile,GNT2H_Percentile,GNT2O_Percentile,GNT2S_Percentile,GNT3H_Percentile,GNT3O_Percentile,GNT3S_Percentile,GOBCH_Percentile,GOBCO_Percentile,GOBCS_Percentile,GOPENH_Percentile,GOPENO_Percentile,GOPENS_Percentile,GSCH_Percentile,GSCO_Percentile,GSCS_Percentile,GSTH_Percentile,GSTO_Percentile,GSTS_Percentile,GVJH_Percentile,GVJO_Percentile,GVJS_Percentile,LNT1H_Percentile,LNT1O_Percentile,LNT1S_Percentile,LNT2H_Percentile,LNT2O_Percentile,LNT2S_Percentile,LNT3H_Percentile,LNT3O_Percentile,LNT3S_Percentile,LOBCH_Percentile,LOBCO_Percentile,LOBCS_Percentile,LOPENH_Percentile,LOPENO_Percentile,LOPENS_Percentile,LSCH_Percentile,LSCO_Percentile,LSCS_Percentile,LSTH_Percentile,LSTO_Percentile,LSTS_Percentile,LVJH_Percentile,LVJO_Percentile,LVJS_Percentile,MI_Percentile,ORPHAN_Percentile,PWDOBCH_Percentile,PWDOBCS_Percentile,PWDOPENH_Percentile,PWDOPENS_Percentile,PWDRNT1S_Percentile,PWDRNT2H_Percentile,PWDROBC_Percentile,PWDRSCH_Percentile,PWDRSCS_Percentile,PWDRVJS_Percentile,TFWS_Percentile
211419110,"Deogiri Institute of Engineering and Management Studies, Aurangabad",Civil Engineering,,,,,,,,,,74974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40060,,,,,,,,,,28.0907404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.8036549
211424210,"Deogiri Institute of Engineering and Management Studies, Aurangabad",Computer Science and Engineering,,,,,,,,,,,33147,,,34911,,,40741,,,33335,,,25532,,,46825,,,,,,32172,,,,,,27331,,,62243,,,32974,,,25864,,,33716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.4943074,,,75.0903326,,,70.0898915,,,76.3657465,,,82.2567043,,,64.5610545,,,,,,77.3719165,,,,,,80.9447083,,,46.3977583,,,76.7273800,,,82.0911573,,,76.0780716,,,,,,,,,,,,,,,,,,,,,
211424210,"Deogiri Institute of Engineering and Management Studies, Aurangabad",Computer Science and Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86339,,,,,,42028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6637601,,,,,,69.2447981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211424210,"Deogiri Institute of Engineering and Management Studies, Aurangabad",Computer Science and Engineering,,,,,,,,,,,,,,,50855,,,,,,40992,,,29431,,,34032,,,76629,,,47581,,,,,,,,,,,,41584,,,31064,,,53108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4137126,,,,,,69.9557928,,,79.4556271,,,75.9694012,,,25.0126497,,,63.5097493,,,,,,,,,,,,69.6154495,,,78.1829050,,,57.9531237,,,,,,,,,,,,,,,,,,,,
211424210,"Deogiri Institute of Engineering and Management Studies, Aurangabad",Computer Science and Engineering,,81149,,,,,,,,25017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12506,,16.6127829,,,,,,,,82.6867400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.3541051
211437210,"Deogiri Institute of Engineering and Management Studies, Aurangabad",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,,,,,,86086,,,83222,,,,,,,,,84750,,,,,,,,,,,,82994,,,71856,,,86610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1821574,,,12.3496650,,,,,,,,,9.2869982,,,,,,,,,,,,12.4945045,,,32.8632605,,,5.0567852,,,,,,,,,,,,,,,,,,,,,
211437210,"Deogiri Institute of Engineering and Management Studies, Aurangabad",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,,,,,,,,,,82885,,,,,,,,,,,,,,,,,,,,,,,,87062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2432005,,,,,,,,,,,,,,,,,,,,,,,,3.8879217,,,,,,,,,,,,,,,,,,,,,,,
211437210,"Deogiri Institute of Engineering and Management Studies, Aurangabad",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,,,,,,,,,,80106,,,,,,,,,,,,,,,,,,,,,,,,,,,58760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4693232,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1953015,,,,,,,,,,,,,,,,,,,,
211437210,"Deogiri Institute of Engineering and Management Studies, Aurangabad",Electronics and Telecommunication Engg,,,,,,,,,,69474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40867,,,,,,,,,,36.7987731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0898915
211461210,"Deogiri Institute of Engineering and Management Studies, Aurangabad",Mechanical Engineering,,,,,,,,,,,78595,,,,,,,,,83592,,,69528,,,84792,,,,,,71347,,,,,,,,,,,,,,,73748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4906113,,,,,,,,,11.8793003,,,36.7976787,,,9.2398048,,,,,,33.4193644,,,,,,,,,,,,,,,29.8732747,,,,,,,,,,,,,,,,,,,,,,,,
211461210,"Deogiri Institute of Engineering and Management Studies, Aurangabad",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,,83529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8793003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211461210,"Deogiri Institute of Engineering and Management Studies, Aurangabad",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9613698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211461210,"Deogiri Institute of Engineering and Management Studies, Aurangabad",Mechanical Engineering,,,,,,,,,,87640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40764,,,,,,,,,,2.6901670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0898915
211491110,"Deogiri Institute of Engineering and Management Studies, Aurangabad",Computer Science and Engineering(Artificial Intelligence and Machine Learning),,,,,,,,,,,,,,41129,,,49479,,,45337,,,40507,,,56856,,,,,,,,,,,,,,,,,,38385,,,36910,,,52420,,,,,,39894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.7947431,,,61.5583855,,,66.0447761,,,70.2987246,,,53.5074466,,,,,,,,,,,,,,,,,,72.1185753,,,73.4421146,,,58.7919039,,,,,,70.9682177,,,,,,,,,,,,,,,
211491110,"Deogiri Institute of Engineering and Management Studies, Aurangabad",Computer Science and Engineering(Artificial Intelligence and Machine Learning),,,,,,,,,,,54209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.6819256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211491110,"Deogiri Institute of Engineering and Management Studies, Aurangabad",Computer Science and Engineering(Artificial Intelligence and Machine Learning),,,,,,,,,,,,,,,,,,,,,68325,,,41998,,,70232,,,,,,,,,,,,,,,,,,59443,,,39553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2669197,,,69.2447981,,,35.6415304,,,,,,,,,,,,,,,,,,50.4269253,,,71.1089781,,,,,,,,,,,,,,,,,,,,,,,
211491110,"Deogiri Institute of Engineering and Management Studies, Aurangabad",Computer Science and Engineering(Artificial Intelligence and Machine Learning),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.3173743,,,,,,,,,,,,,,,,,,,,
211491110,"Deogiri Institute of Engineering and Management Studies, Aurangabad",Computer Science and Engineering(Artificial Intelligence and Machine Learning),,,,,,,,,,37100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23737,,,,,,,,,,73.3931241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.4681792
211619110,"Matoshri Pratishan's Group of Institutions (Integrated Campus), Kupsarwadi , Nanded",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,87666,,,,,,,,,,,,,,,,,,,,,,,,66045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6335781,,,,,,,,,,,,,,,,,,,,,,,,41.7486972,,,,,,,,,,,,,,,,,,,,,,,,
211619110,"Matoshri Pratishan's Group of Institutions (Integrated Campus), Kupsarwadi , Nanded",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,81054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7793986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211619110,"Matoshri Pratishan's Group of Institutions (Integrated Campus), Kupsarwadi , Nanded",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,,45114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.1858576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211619110,"Matoshri Pratishan's Group of Institutions (Integrated Campus), Kupsarwadi , Nanded",Civil Engineering,,,,,,,,,,65109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57585,,,,,,,,,,42.9189281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.7484058
211624210,"Matoshri Pratishan's Group of Institutions (Integrated Campus), Kupsarwadi , Nanded",Computer Science and Engineering,,,,,,,,,,,,,,84486,,,,,,78622,,,73996,,,,,,,,,,,,,,,,,,,,,81511,,,59340,,,83369,,,,,,79491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9257885,,,,,,21.4906113,,,29.4872892,,,,,,,,,,,,,,,,,,,,,15.7020873,,,50.4269253,,,12.1971807,,,,,,19.4849646,,,,,,,,,,,,,,,
211624210,"Matoshri Pratishan's Group of Institutions (Integrated Campus), Kupsarwadi , Nanded",Computer Science and Engineering,,,,,,,,,,,,,,,,,,,,,,,,88399,,,,,,,,,,,,,,,,,,,,,,,,76417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6529851,,,,,,,,,,,,,,,,,,,,,,,,25.1347094,,,,,,,,,,,,,,,,,,,,,,,
211624210,"Matoshri Pratishan's Group of Institutions (Integrated Campus), Kupsarwadi , Nanded",Computer Science and Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2276213,,,,,,,,,,,,,,,,,,,,,,,,,,
211624210,"Matoshri Pratishan's Group of Institutions (Integrated Campus), Kupsarwadi , Nanded",Computer Science and Engineering,,,,,,,,,,63653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50176,,,,,,,,,,44.8086964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.2533921
211629310,"Matoshri Pratishan's Group of Institutions (Integrated Campus), Kupsarwadi , Nanded",Electrical Engineering,,,,,,,,,,,,,,,,,,,,,,,84630,,,,,,,,,,,,,,,,,,,,,,,,69996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3429688,,,,,,,,,,,,,,,,,,,,,,,,36.1998499,,,,,,,,,,,,,,,,,,,,,,,,
211629310,"Matoshri Pratishan's Group of Institutions (Integrated Campus), Kupsarwadi , Nanded",Electrical Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7215545
211661210,"Matoshri Pratishan's Group of Institutions (Integrated Campus), Kupsarwadi , Nanded",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,85158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5473775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211661210,"Matoshri Pratishan's Group of Institutions (Integrated Campus), Kupsarwadi , Nanded",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,83523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0256367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211661210,"Matoshri Pratishan's Group of Institutions (Integrated Campus), Kupsarwadi , Nanded",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2869982
211692310,"Matoshri Pratishan's Group of Institutions (Integrated Campus), Kupsarwadi , Nanded",Silk Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2823538,,,,,,,,,,,,,,,,,,,,,,,,
212619110,"Gramodyogik Shikshan Mandal's Marathwada Institute of Technology, Aurangabad",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,76139,,,,,,,,,,,,,,,,,,,,,,,,88431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.2248363,,,,,,,,,,,,,,,,,,,,,,,,0.5623014,,,,,,,,,,,,,,,,,,,,,,,,
212619110,"Gramodyogik Shikshan Mandal's Marathwada Institute of Technology, Aurangabad",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0903326,,,,,,,,,,,,,,,,,,,,,,,
212619110,"Gramodyogik Shikshan Mandal's Marathwada Institute of Technology, Aurangabad",Civil Engineering,,,,,,,,,,82534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5830691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212619120,"Gramodyogik Shikshan Mandal's Marathwada Institute of Technology, Aurangabad",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,83334,,,,,,,,,,,,,,,,,,,,,,,,63055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1971807,,,,,,,,,,,,,,,,,,,,,,,,45.7914944,,,,,,,,,,,,,,,,,,,,,,,,
212624210,"Gramodyogik Shikshan Mandal's Marathwada Institute of Technology, Aurangabad",Computer Science and Engineering,,,,,,,,,,,59573,,,47246,,,67021,,,60952,,,42576,,,63301,,,,,,59413,,,,,,58027,,,52034,,,58170,,,44836,,,74454,,,,,,78375,,,,,,,,,,,,,,,,,,,,,,,,,,50.1538732,,,64.0086029,,,40.1592803,,,48.4998921,,,68.3061721,,,45.7227139,,,,,,50.4269253,,,,,,52.2347782,,,59.1576541,,,52.0094388,,,66.5204925,,,28.4430122,,,,,,21.9131615,,,,,,,,,,,,,,,
212624210,"Gramodyogik Shikshan Mandal's Marathwada Institute of Technology, Aurangabad",Computer Science and Engineering,,,,,,,,,,,,51493,,,,,,,,,53434,,,46881,,,54438,,,,,,,,,,,,,,,,,,53901,,,47347,,,62398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.4867635,,,,,,,,,57.6372401,,,64.3014156,,,56.2912160,,,,,,,,,,,,,,,,,,57.0105054,,,63.9964143,,,46.3873813,,,,,,,,,,,,,,,,,,,,
212624210,"Gramodyogik Shikshan Mandal's Marathwada Institute of Technology, Aurangabad",Computer Science and Engineering,,,,,,,,,,,,,,,56119,,,,,,,,,,,,,,,,,,72096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.2311192,,,,,,,,,,,,,,,,,,32.5002140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212624210,"Gramodyogik Shikshan Mandal's Marathwada Institute of Technology, Aurangabad",Computer Science and Engineering,,79913,,,,,,,,39855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21783,,18.4796096,,,,,,,,70.9682177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.9822800
212629310,"Gramodyogik Shikshan Mandal's Marathwada Institute of Technology, Aurangabad",Electrical Engineering,,,,,,,,,,,,,,,,,,,,,,,82225,,,88066,,,,,,,,,,,,,,,,,,,,,77727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5049629,,,1.6022938,,,,,,,,,,,,,,,,,,,,,22.6958045,,,,,,,,,,,,,,,,,,,,,,,,
212629310,"Gramodyogik Shikshan Mandal's Marathwada Institute of Technology, Aurangabad",Electrical Engineering,,,,,,,,,,,,,,,,,,,,,,,,74989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0907404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212629310,"Gramodyogik Shikshan Mandal's Marathwada Institute of Technology, Aurangabad",Electrical Engineering,,,,,,,,,,,,,,,,,,,,,,,,71242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0528096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212629310,"Gramodyogik Shikshan Mandal's Marathwada Institute of Technology, Aurangabad",Electrical Engineering,,,,,,,,,,81304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47534,,,,,,,,,,16.1126187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.7042062
212637210,"Gramodyogik Shikshan Mandal's Marathwada Institute of Technology, Aurangabad",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,,,,,,,,,86562,,,,,,,,,,,,,,,,,,,,,,,,63013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3381683,,,,,,,,,,,,,,,,,,,,,,,,45.7914944,,,,,,,,,,,,,,,,,,,,,,,,
212637210,"Gramodyogik Shikshan Mandal's Marathwada Institute of Technology, Aurangabad",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.1101518,,,,,,,,,,,,,,,,,,,,,,,
212637210,"Gramodyogik Shikshan Mandal's Marathwada Institute of Technology, Aurangabad",Electronics and Telecommunication Engg,,,,,,,,,,87805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1758618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212661210,"Gramodyogik Shikshan Mandal's Marathwada Institute of Technology, Aurangabad",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,86419,,,,,,,,,,,,,,,,,,,,,,,,88165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4528573,,,,,,,,,,,,,,,,,,,,,,,,1.2849208,,,,,,,,,,,,,,,,,,,,,,,,
212661210,"Gramodyogik Shikshan Mandal's Marathwada Institute of Technology, Aurangabad",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,85068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5640488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212661210,"Gramodyogik Shikshan Mandal's Marathwada Institute of Technology, Aurangabad",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,,78447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6081594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212661210,"Gramodyogik Shikshan Mandal's Marathwada Institute of Technology, Aurangabad",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,,88538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2530044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212661210,"Gramodyogik Shikshan Mandal's Marathwada Institute of Technology, Aurangabad",Mechanical Engineering,,,,,,,,,,63955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4831302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212719110,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded.",Civil Engineering,,,,,,,,,,,72861,,,68339,,,81941,,,82676,,,55572,,,67267,,,83990,,,70730,,,,,,,,,,,,61144,,,36314,,,59820,,,,,,81823,,,,,,,,,,,,,,,,,,,,,,,,,,31.3412678,,,38.2669197,,,14.7852363,,,13.4337001,,,55.3173743,,,39.9525146,,,10.9819734,,,34.7564832,,,,,,,,,,,,48.1429399,,,73.9549608,,,49.7371099,,,,,,14.8518847,,,,,,,,,,,,,,,
212719110,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded.",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,,85396,,,,,,,,,,,,,,,,,,,,,,,,71695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9250601,,,,,,,,,,,,,,,,,,,,,,,,33.2795222,,,,,,,,,,,,,,,,,,,,,,,
212719110,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded.",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,,53048,,,77686,,,,,,,,,,,,,,,,,,,,,,,,64196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.9531237,,,23.0897740,,,,,,,,,,,,,,,,,,,,,,,,43.7615405,,,,,,,,,,,,,,,,,,,,
212719110,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded.",Civil Engineering,,52988,,,,,,,,78304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31669,,58.0434256,,,,,,,,22.0441896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6399088
212724210,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded.",Computer Science and Engineering,,,,,,,,,,,76076,,,54181,,,47102,,,47775,,,33634,,,42486,,,,,,60139,,,,,,63445,,,,,,53641,,,32657,,,75327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0739011,,,56.6819256,,,64.0931268,,,63.4007679,,,76.0780716,,,68.4043707,,,,,,49.5704396,,,,,,45.0823062,,,,,,57.1344296,,,76.9393095,,,27.0039083,,,,,,,,,,,,,,,,,,,,,
212724210,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded.",Computer Science and Engineering,,,,,,,,,,,,,,,60511,,,,,,71199,,,46257,,,87704,,,,,,68063,,,,,,,,,,,,61294,,,50866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.3169168,,,,,,34.0528096,,,64.9984187,,,2.3740591,,,,,,38.7314902,,,,,,,,,,,,47.7783049,,,60.4137126,,,,,,,,,,,,,,,,,,,,,,,
212724210,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded.",Computer Science and Engineering,,,,,,,,,,,,86108,,,,,,,,,,,,,,,42759,,,,,,,,,,,,,,,,,,,,,,,,59831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0772062,,,,,,,,,,,,,,,68.2411805,,,,,,,,,,,,,,,,,,,,,,,,49.7371099,,,,,,,,,,,,,,,,,,,,
